Day,Timepoint,dateTime,solarPV,wind
1,1,2014-01-01 00:00:00,0.0,0.370452128692
1,2,2014-01-01 01:00:00,0.0,0.361045987542
1,3,2014-01-01 02:00:00,0.0,0.345831265714
1,4,2014-01-01 03:00:00,0.0,0.32291282703
1,5,2014-01-01 04:00:00,0.0,0.299035594064
1,6,2014-01-01 05:00:00,0.0,0.288961094398
1,7,2014-01-01 06:00:00,0.0,0.286152835348
1,8,2014-01-01 07:00:00,0.0308005992562,0.289982175391
1,9,2014-01-01 08:00:00,0.208680740838,0.270148636105
1,10,2014-01-01 09:00:00,0.388356988261,0.254685932722
1,11,2014-01-01 10:00:00,0.534307362035,0.273759448019
1,12,2014-01-01 11:00:00,0.622279841084,0.291309407488
1,13,2014-01-01 12:00:00,0.656991606162,0.284156518098
1,14,2014-01-01 13:00:00,0.635352209042,0.24632725412
1,15,2014-01-01 14:00:00,0.584110935715,0.227969187355
1,16,2014-01-01 15:00:00,0.473140317468,0.238713464143
1,17,2014-01-01 16:00:00,0.281570563526,0.258467376116
1,18,2014-01-01 17:00:00,0.0352662249519,0.252810943696
1,19,2014-01-01 18:00:00,0.0,0.289151442381
1,20,2014-01-01 19:00:00,0.0,0.35799687997
1,21,2014-01-01 20:00:00,0.0,0.398713788988
1,22,2014-01-01 21:00:00,0.0,0.402891034378
1,23,2014-01-01 22:00:00,0.0,0.39020402875
1,24,2014-01-01 23:00:00,0.0,0.362456764121
2,25,2014-01-02 00:00:00,0.0,0.33376984707
2,26,2014-01-02 01:00:00,0.0,0.30846643684
2,27,2014-01-02 02:00:00,0.0,0.289496803834
2,28,2014-01-02 03:00:00,0.0,0.260597187742
2,29,2014-01-02 04:00:00,0.0,0.240092818045
2,30,2014-01-02 05:00:00,0.0,0.230087884783
2,31,2014-01-02 06:00:00,0.0,0.225036832198
2,32,2014-01-02 07:00:00,0.0295419145667,0.216084003954
2,33,2014-01-02 08:00:00,0.210535657079,0.189608564424
2,34,2014-01-02 09:00:00,0.389732148838,0.156418049063
2,35,2014-01-02 10:00:00,0.531718149399,0.156489091404
2,36,2014-01-02 11:00:00,0.626537319102,0.127166566458
2,37,2014-01-02 12:00:00,0.65499633483,0.0849134794754
2,38,2014-01-02 13:00:00,0.643893214859,0.0581772442625
2,39,2014-01-02 14:00:00,0.604415768224,0.0445059200937
2,40,2014-01-02 15:00:00,0.490237083433,0.0503584789194
2,41,2014-01-02 16:00:00,0.299218211081,0.0667997864175
2,42,2014-01-02 17:00:00,0.0395785226328,0.0888201202625
